,Date,Average Price,Weighted Price,Average Return,Weighted Return,Average Return Growth,Weighted Return Growth
0,2017-06-11,1677.3967244592752,1972.495375492202,,,,
1,2017-06-12,1549.8428925422975,1655.4698116944735,-127.55383191697774,-317.0255637977284,-7.6042733395759985,-16.07230961028845
2,2017-06-13,1563.066811088775,1690.5314182000914,13.223918546477535,35.061606505617874,0.8532425196198804,2.1179248487612226
3,2017-06-14,1425.5913153359577,1556.1622878143799,-137.47549575281732,-134.36913038571151,-8.795241174435592,-7.948336773816029
4,2017-06-15,1395.4313911255783,1512.2055991045825,-30.15992421037936,-43.95668870979739,-2.1156080207511514,-2.824685384937215
5,2017-06-16,1436.0474322570087,1552.7941580103327,40.61604113143039,40.58855890575023,2.910644076787524,2.68406352481328
6,2017-06-17,1527.964177528185,1668.325449305393,91.9167452711763,115.53129129506033,6.400676134124099,7.4402193426008205
7,2017-06-18,1468.3290366268907,1600.1043702242391,-59.635140901294335,-68.2210790811539,-3.9029148574521666,-4.089194893571739
8,2017-06-19,1491.090370268495,1630.322974322727,22.761333641604324,30.21860409848796,1.5501521167144285,1.8885395640943792
9,2017-06-20,1567.9229433723494,1758.2993948235408,76.83257310385443,127.97642050081367,5.152777768259577,7.849758760467568
10,2017-06-21,1522.447021791124,1748.4073257875718,-45.47592158122552,-9.892069035968916,-2.9003926355854035,-0.5625929841693237
11,2017-06-22,1525.9360136456166,1755.949673153472,3.488991854492724,7.542347365900241,0.22917000096252974,0.4313838803267873
12,2017-06-23,1534.830018123628,1759.5139981954096,8.894004478011311,3.5643250419375363,0.5828556635715431,0.20298560354161188
13,2017-06-24,1464.235682057425,1692.8101742810286,-70.59433606620291,-66.70382391438102,-4.59948888362937,-3.7910368421503726
14,2017-06-25,1447.4551307459244,1715.2279147319118,-16.78055131150063,22.41774045088323,-1.1460280279416468,1.3242914528443515
15,2017-06-26,1373.5568130559577,1662.3386189218618,-73.89831768996669,-52.889295810050044,-5.105396092788333,-3.083514170670233
16,2017-06-27,1406.081006731837,1663.6638817227752,32.52419367587936,1.3252628009133787,2.367881209334029,0.0797227944913474
17,2017-06-28,1446.3657238636813,1647.9961973502668,40.28471713184422,-15.667684372508347,2.865035295902207,-0.9417578000361454
18,2017-06-29,1430.9317935519828,1660.0425716394898,-15.433930311698532,12.046374289222967,-1.0670835223106523,0.7309710003331166
19,2017-06-30,1387.7222856344476,1624.2599856975055,-43.20950791753512,-35.78258594198428,-3.0196762775307926,-2.1555221867981804
20,2017-07-01,1351.149316546244,1615.7700083425977,-36.572969088203536,-8.48997735490775,-2.635467446678849,-0.5226981782268004
21,2017-07-02,1402.3396506613083,1644.7555238515527,51.19033411506416,28.985515508954904,3.7886511496682633,1.7939134505094116
22,2017-07-03,1427.655926156355,1704.0793093178881,25.31627549504674,59.323785466335494,1.805288432307267,3.6068451879958396
23,2017-07-04,1440.3671026599795,1746.8544921347009,12.711176503624529,42.77518281681273,0.8903529394401447,2.510163851114116
24,2017-07-05,1436.578123767705,1749.9063458787505,-3.7889788922745993,3.0518537440495948,-0.263056472567122,0.17470566425484882
25,2017-07-06,1440.0700759762858,1751.9343535704945,3.4919522085808694,2.028007691744051,0.2430742993233495,0.11589235598352245
26,2017-07-07,1375.3474151733649,1709.269679455846,-64.72266080292093,-42.664674114648506,-4.494410507005545,-2.435289543109685
27,2017-07-08,1404.7052422850722,1746.5136537333224,29.357827111707365,37.243974277476354,2.134575365309191,2.178940791211668
28,2017-07-09,1378.9858551871534,1722.306025079646,-25.719387097918798,-24.207628653676466,-1.8309454769372377,-1.3860543604643794
29,2017-07-10,1287.0219394173555,1641.160887332629,-91.96391576979795,-81.14513774701686,-6.668952797729515,-4.711423902919019
30,2017-07-11,1274.1227988710548,1665.3927686881152,-12.899140546300714,24.231881355486166,-1.0022471374606288,1.4765085825844977
31,2017-07-12,1304.7338839445274,1639.534863526733,30.611085073472623,-25.857905161382178,2.402522355034835,-1.5526610687610527
32,2017-07-13,1285.3672580964026,1649.7609025374854,-19.36662584812484,10.226039010752402,-1.4843353182163728,0.6237158622388552
33,2017-07-14,1213.3491216762936,1548.403936158071,-72.01813642010893,-101.35696637941442,-5.602922897442247,-6.143736721092007
34,2017-07-15,1102.5342644887962,1430.2169666443965,-110.81485718749741,-118.18696951367451,-9.132973783703898,-7.632825437458022
35,2017-07-16,1041.7840286251048,1368.7044900531437,-60.75023586369139,-61.512476591252835,-5.510054228732654,-4.300919232945098
36,2017-07-17,1184.8194290239883,1525.938463939724,143.03540039888344,157.23397388658032,13.72985153051871,11.487795578172998
37,2017-07-18,1266.1963177465664,1556.4669581045596,81.37688872257809,30.528494164835593,6.868294588114026,2.000637305256465
38,2017-07-19,1237.1059404189684,1584.7765098165855,-29.090377327597935,28.30955171202595,-2.297461848520434,1.8188340950392463
39,2017-07-20,1495.143233734849,1967.3395226578723,258.03729331588056,382.56301284128676,20.85814034879596,24.13987148797169
40,2017-07-21,1437.5806931671573,1884.8164428093776,-57.56254056769171,-82.52307984849472,-3.849968301960021,-4.194653688297085
41,2017-07-22,1516.7457078101854,1982.2498062907105,79.16501464302814,97.43336348133289,5.506822331386381,5.169382082432676
42,2017-07-23,1479.1613033484566,1929.1912099886063,-37.58440446172881,-53.058596302104206,-2.477963462708038,-2.6766856595834523
43,2017-07-24,1488.1302386598104,1950.2980279563242,8.968935311353789,21.106817967717916,0.6063527548381864,1.0940759971554386
44,2017-07-25,1385.2792000106951,1823.129336888326,-102.85103864911525,-127.16869106799822,-6.911427237829767,-6.5204747810392645
45,2017-07-26,1353.8591202042746,1787.142096047117,-31.420079806420517,-35.98724084120886,-2.268140589000249,-1.9739269240563608
46,2017-07-27,1426.3152614598266,1906.9969989149572,72.45614125555198,119.85490286784011,5.351822813338183,6.706512209238464
47,2017-07-28,1495.707498604558,2066.1936493290664,69.39223714473133,159.19665041410917,4.865140198647858,8.348028366310427
48,2017-07-29,1462.8066908527376,1964.689632731574,-32.900807751820366,-101.50401659749241,-2.19968194199171,-4.912609068876615
49,2017-07-30,1468.761277646326,2002.0289290519286,5.954586793588533,37.339296320354606,0.40706587075543993,1.9005188248711085
50,2017-07-31,1537.3276057934954,2105.647714707034,68.56632814716932,103.61878565510551,4.668309901051185,5.175688730141114
51,2017-08-01,1482.422179734788,1933.153541095489,-54.90542605870746,-172.4941736115452,-3.5714850791590314,-8.191976863306637
52,2017-08-02,1458.4544157846622,1914.845035796684,-23.9677639501258,-18.308505298804903,-1.6167974466230493,-0.9470797279987263
53,2017-08-03,1501.1179752613186,1972.5968262676436,42.663559476656474,57.75179047095958,2.92525834300437,3.0160033522990313
54,2017-08-04,1533.7860609164848,2040.215479223068,32.668085655166124,67.61865295542452,2.176250380952182,3.4279003217989548
55,2017-08-05,1745.1131803156652,2318.3562019587034,211.32711939918045,278.14072273563534,13.778135346523227,13.63290914945679
56,2017-08-06,1726.4772698126621,2254.770203126774,-18.63591050300306,-63.58599883192937,-1.06789122408852,-2.7427191204788826
57,2017-08-07,1812.6031835608424,2390.829175270802,86.12591374818021,136.05897214402785,4.988534471555807,6.034272226737332
58,2017-08-08,1852.7985893829339,2382.527298123043,40.195405822091516,-8.301877147759114,2.2175513199269576,-0.34723840722826993
59,2017-08-09,1813.9837150562853,2309.4867675546984,-38.81487432664858,-73.04053056834437,-2.0949322041299534,-3.0656744468735266
